Table 1
SKU,Product Name,MSRP,Dealer Prices,MAP/MRP,Brand,Mfg,Description,URL,Image 1 URL,Image 2 URL,Image 3 URL,Image 4 URL,Case Pack,Shipping Weight,Shipping Height,Shipping Width,Shipping Depth,Category,Free Shipping,UPC,Warehouse Zipcode,Average # of Days to Ship,,,
RR805,Sunken Gardens Car Wreck - Medium,36.06,14.18,,Penn Plax,Penn Plax,"<p>Aged, rusted sunken car aquarium ornament with realistic plant life. Durable and detailed molded resin construction.</p> <p>Combine it with other ornaments to create a scene!. Adds character to any aquarium.Detailed resin ornament with ""silk-look"" aquarium plant. Safe for fish and suitable for fresh or salt water tanks. Medium: 8"" x 4"" x 5"" </p>",https://www.essentialpetproducts.com/Sunken-Gardens-Car-Wreck--Medium_p_2203.html,http://www.essentialpetproducts.com/assets/images/RR805.jpg,,,,1,2.00,12.00,7.00,7.00,Aquariums/Aquarium Decorations,,030172014529,38118,7,,,
RR806,Sunken Gardens Car Wreck - Large,47.33,29.87,,Penn Plax,Penn Plax,"<p>Aged, rusted sunken car aquarium ornament with realistic plant life. Durable and detailed molded resin construction.</p> <p>Combine it with other ornaments to create a scene!. Adds character to any aquarium.Detailed resin ornament with ""silk-look"" aquarium plant. Safe for fish and suitable for fresh or salt water tanks. Large: 10.5"" x 5"" x 5.5""</p>",https://www.essentialpetproducts.com/Sunken-Gardens-Car-Wreck--Large_p_2204.html,http://www.essentialpetproducts.com/assets/images/RR806.jpg,,,,1,2.00,12.00,7.00,7.00,Aquariums/Aquarium Decorations,,030172014536,38118,7,,,
RR809,Sunken Gardens Shipwreck Bow - Medium,44.28,30.03,,Penn Plax,Penn Plax,"<p>Our realistically detailed sunken shipwreck bow creates a peaceful hideaway for your fish while adding beauty and a touch of mystery to your aquarium.</p> <p>This poly-resin, precision crafted, super detailed shipwreck includes several holes for fish to swim through and plants for that complete down under feel. Made of fish-safe materials and colors and is ideal for fresh or salt water aquariums. Size: 8"" x 5"" x 7""</p>",https://www.essentialpetproducts.com/Sunken-Gardens-Shipwreck-Bow--Medium_p_2205.html,http://www.essentialpetproducts.com/assets/images/RR809.jpg,,,,1,3.00,10.00,9.00,6.00,Aquariums/Aquarium Decorations,,030172014567,38118,7,,,
RR810,Sunken Gardens Shipwreck Stern - Medium,44.28,30.03,,Penn Plax,Penn Plax,"<p>Our realistically detailed sunken shipwreck stern creates a peaceful hideaway for your fish while adding beauty and a touch of mystery to your aquarium.</p> <p>This poly-resin, precision crafted, super detailed shipwreck includes several holes for fish to swim through and plants for that complete down under feel. Made of fish-safe materials and colors and is ideal for fresh or salt water aquariums. Size: 7.5"" x 5"" x 8""</p>",https://www.essentialpetproducts.com/Sunken-Gardens-Shipwreck-Stern--Medium_p_2206.html,http://www.essentialpetproducts.com/assets/images/RR810.jpg,,,,1,3.00,10.00,9.00,7.00,Aquariums/Aquarium Decorations,,030172014574,38118,7,,,
RR811,Sunken Gardens Shipwreck Bow - Large,72.60,41.48,,Penn Plax,Penn Plax,"<p>Our realistically detailed sunken shipwreck bow creates a peaceful hideaway for your fish while adding beauty and a touch of mystery to your aquarium.<br><br>This poly-resin, precision crafted, super detailed shipwreck includes several holes for fish to swim through and plants for that complete down under feel. Made of fish-safe materials and colors and is ideal for fresh or salt water aquariums. Size: 15"" x 7"" x 11""</p>",https://www.essentialpetproducts.com/Sunken-Gardens-Shipwreck-Bow--Large_p_2207.html,http://www.essentialpetproducts.com/assets/images/RR811.jpg,,,,1,7.00,17.00,13.00,7.00,Aquariums/Aquarium Decorations,,030172014581,38118,7,,,
RR812,Sunken Gardens Shipwreck Stern - Large,78.98,49.80,,Penn Plax,Penn Plax,"<p>Our realistically detailed sunken shipwreck stern creates a peaceful hideaway for your fish while adding beauty and a touch of mystery to your aquarium.<br><br>This poly-resin, precision crafted, super detailed shipwreck includes several holes for fish to swim through and plants for that complete down under feel. Made of fish-safe materials and colors and is ideal for fresh or salt water aquariums. Size: 12"" x 7"" x 12""</p>",https://www.essentialpetproducts.com/Sunken-Gardens-Shipwreck-Stern--Large_p_2208.html,http://www.essentialpetproducts.com/assets/images/RR812.jpg,,,,1,8.00,14.00,14.00,9.00,Aquariums/Aquarium Decorations,,030172014598,38118,7,,,
RR814,Sunken Gardens Bell - Large,37.63,18.30,,Penn Plax,Penn Plax,"<p>The sunken gardens aged bell with attached plant provides a great cave effect for your fish.</p> <p>These familiar relics are made of finely detailed resin and include realistic, silk-like plants attached directly to the ornament. This ornament is a precision-crafted miniature that is safe and non-toxic, great for fresh and saltwater aquariums. Large Size: 7"" x 6"" x 8""</p>",https://www.essentialpetproducts.com/Sunken-Gardens-Bell--Large_p_2209.html,http://www.essentialpetproducts.com/assets/images/RR814.jpg,,,,1,2.00,10.00,9.00,8.00,Aquariums/Aquarium Decorations,,030172014611,38118,7,,,
RR815,Sunken Gardens Bell - Extra Large,52.90,29.87,,Penn Plax,Penn Plax,"<p>The sunken gardens aged bell with attached plant provides a great cave effect for your fish.</p> <p>These familiar relics are made of finely detailed resin and include realistic, silk-like plants attached directly to the ornament. This ornament is a precision-crafted miniature that is safe and non-toxic, great for fresh and saltwater aquariums. Extra Large Size: 10"" x 9"" x 11""</p>",https://www.essentialpetproducts.com/Sunken-Gardens-Bell--Extra-Large_p_2210.html,http://www.essentialpetproducts.com/assets/images/RR815.jpg,,,,1,4.00,13.00,12.00,11.00,Aquariums/Aquarium Decorations,,030172014628,38118,7,,,
RR849,Treasure Chest – Large,44.28,23.01,,Penn Plax,Penn Plax,"<p>The Treasure Chest Aquarium Decoration is an incredibly detailed, ultra-realistic, aged sunken artifact! Create an enchanted underwater world of pirates, treasure and shipwrecks.</p> <p>Creates a fun hideaway for your fish while adding beauty and a touch of mystery to your aquarium. This poly-resin, precision crafted, super detailed decoration includes several holes for fish to swim through. Realistic feel, covered in green moss with coins billowing out just like you would imagine under the sea.</p> <p>Made of fish-safe materials and colors and is ideal for fresh or salt water aquariums.</p> <ul> <li>Size: 7.25"" L X 6"" W X 6"" H</li> </ul>",https://www.essentialpetproducts.com/Treasure-Chest-Large_p_2183.html,http://www.essentialpetproducts.com/assets/images/RR849.jpg,,,,1,2.00,9.00,8.00,8.00,Aquariums/Aquarium Decorations,,030172019418,38118,7,,,
RR850,Treasure Chest – Extra Large,71.06,42.35,,Penn Plax,Penn Plax,"<p>The Treasure Chest Aquarium Decoration is an incredibly detailed, ultra-realistic, aged sunken artifact! Create an enchanted underwater world of pirates, treasure and shipwrecks.</p> <p>Creates a fun hideaway for your fish while adding beauty and a touch of mystery to your aquarium. This poly-resin, precision crafted, super detailed decoration includes several holes for fish to swim through. Realistic feel, covered in green moss with coins billowing out just like you would imagine under the sea.</p> <p>Made of fish-safe materials and colors and is ideal for fresh or salt water aquariums.</p> <ul> <li>Size: 11"" L x 10"" W x 9"" H</li> </ul>",https://www.essentialpetproducts.com/Treasure-Chest-Extra-Large_p_2184.html,http://www.essentialpetproducts.com/assets/images/RR850.jpg,,,,1,3.00,13.00,12.00,11.00,Aquariums/Aquarium Decorations,,030172019425,38118,7,,,
RR926,Pirate Treasure Ship Bow,38.97,19.92,,Penn Plax,Penn Plax,"<p>Add the sunken bow of a pirate ship to your aquarium decorations. Beautifully crafted with artistic detail. Safe for fish in fresh or salt water tanks. 12"" long.</p>",https://www.essentialpetproducts.com/Pirate-Treasure-Ship-Bow_p_2199.html,http://www.essentialpetproducts.com/assets/images/RR926.jpg,,,,1,2.00,17.00,7.00,5.00,Aquariums/Aquarium Decorations,,030172048234,38118,7,,,
RR960,Medium Striped Sail Shipwreck,57.47,39.61,,Penn Plax,Penn Plax,"<p>The Medium Striped Pirate Ship Resin Decoration is designed for fresh and salt water aquariums. Add a colorful exciting underwater ship wreck theme to your fish tank.</p> <p><span style=""font-weight: bold;"">Features:</span></p> <ul> <li>Dimensions: 14"" L x 5 1/2"" W x 13"" H</li> <li>Designed for fresh and salt water aquariums</li> </ul>",https://www.essentialpetproducts.com/Medium-Striped-Sail-Shipwreck-Aquarium-Decoration_p_2162.html,http://www.essentialpetproducts.com/assets/images/RR960.jpg,,,,1,5.00,14.00,7.00,6.00,Aquariums/Aquarium Decorations,,030172062346,38118,7,,,
RR961,Large Striped Sail Shipwreck,125.09,108.43,,Penn Plax,Penn Plax,"<p>Large Striped Pirate Ship Resin Decoration is designed for fresh and salt water aquariums.</p> <p><span style=""font-weight: bold;"">Features:</span></p> <ul> <li>Dimensions: 26 1/2"" L x 9"" W x 19 3/4"" H</li> <li>Designed for fresh and salt water aquariums</li> </ul>",https://www.essentialpetproducts.com/Large-Striped-Sail-Shipwreck-Aquarium-Decoration_p_2161.html,http://www.essentialpetproducts.com/assets/images/RR961.jpg,http://www.essentialpetproducts.com/assets/images/RR961.jpg,,,1,17.00,27.00,21.00,10.00,Aquariums/Aquarium Decorations,,030172062353,38118,7,,,
RR963,Pirate Wave Runner,67.89,51.43,,Penn Plax,Penn Plax,"<p>The Pirate Wave Runner Ship adds an exciting pirate theme to your fish tank.</p> <p><span style=""font-weight: bold;"">Features:</span></p> <ul> <li>Dimensions: 17 1/2"" L x 5 1/2"" W x 15"" H</li> <li>Designed for fresh and salt water aquariums</li> </ul>",https://www.essentialpetproducts.com/Pirate-Wave-Runner-Aquarium-Decoration_p_2163.html,http://www.essentialpetproducts.com/assets/images/RR963.jpg,,,,1,8.00,19.00,17.00,7.00,Aquariums/Aquarium Decorations,,030172062360,38118,7,,,
RR992,Large Bonsai Tree on Rocks,44.49,29.00,,Penn Plax,Penn Plax,"<p>The Bonsai Tree on Rocks is designed for fresh and salt water aquariums. The decoration has a swim through rock formation and a bonsai tree with colorful green branches which can be used as a hiding spot for smaller fish.</p> <p><span style=""font-weight: bold;"">Features:</span></p> <ul> <li>Dimensions: 13"" L x 9"" H x 6"" W</li> <li>For fresh and salt water aquariums.</li> </ul>",https://www.essentialpetproducts.com/Large-Bonsai-Tree-on-Rocks_p_2165.html,http://www.essentialpetproducts.com/assets/images/RR992.jpg,,,,1,3.00,15.00,11.00,8.00,Aquariums/Aquarium Decorations,,030172072048,38118,7,,,
RR993,Bonsai Tree on Rocks,39.78,22.32,,Penn Plax,Penn Plax,"<p>The Bonsai Tree on Rocks is designed for fresh and salt water aquariums. The decoration has a swim through rock formation and a bonsai tree with colorful green branches which can be used as a hiding spot for smaller fish.</p> <p><span style=""font-weight: bold;"">Features:</span></p> <ul> <li>Dimensions: 12"" L x 7"" H x 6"" W</li> <li>For fresh and salt water aquariums.</li> </ul>",https://www.essentialpetproducts.com/Bonsai-Tree-on-Rocks_p_2166.html,http://www.essentialpetproducts.com/assets/images/RR993.jpg,,,,1,3.00,14.00,9.00,8.00,Aquariums/Aquarium Decorations,,030172072055,38118,7,,,
RRB13,Troll Bridge,61.22,28.15,,Penn Plax,Penn Plax,"<p>This resin&nbsp;Troll Bridge Aquarium Ornament has terrific detail, from the rigid rope supports to the hut on the hillside. Travelers beware, there's no telling what lurks beneath this crossing! 20"" L x 5"" W x 8"" H</p>",https://www.essentialpetproducts.com/Troll-Bridge-Aquarium-Ornament_p_2216.html,http://www.essentialpetproducts.com/assets/images/RRB13.jpg,,,,1,2.50,22.00,10.00,7.00,Aquariums/Aquarium Decorations,,030172062438,38118,7,,,
RRB4,Rialto Bridge,47.52,29.13,,Penn Plax,Penn Plax,"<p>Rialto Style Bridge Resin Decoration is designed for fresh and salt water aquariums. Measures 18"" L x 4½"" W x 9"" H</p>",https://www.essentialpetproducts.com/Rialto-Bridge_p_2213.html,http://www.essentialpetproducts.com/assets/images/RRB4.jpg,,,,1,3.00,20.00,11.00,6.00,Aquariums/Aquarium Decorations,,030172062476,38118,7,,,
RRB7,Madison Bridge,41.30,25.09,,Penn Plax,Penn Plax,"<p>The Madison Bridge Aquarium Ornament is designed to look like one from the Bridges of Madison County.</p> <p>Great country looking aquarium ornament and an amazing centerpiece for your fish to enjoy. Unique Precision Crafted. Artistically Designed. Safe for salt and fresh water. 8 1/2"" L x 3"" W x 4 1/2"" H</p>",https://www.essentialpetproducts.com/Madison-Bridge_p_2215.html,http://www.essentialpetproducts.com/assets/images/RRB7.jpg,,,,1,2.50,10.00,6.00,5.00,Aquariums/Aquarium Decorations,,030172062421,38118,7,,,
RRW10,Rustic Castle Aquarium Decoration,80.91,39.84,,Penn Plax,Penn Plax,"<p>The Rustic Castle Aquarium Decoration will make a great centerpiece to any aquarium! Decorate your aquarium with the unique and beautiful castle.</p> <p>The incredibly detailed rustic castle has a fantastic paint job that is safe for your fish in fresh or salt water! Provides shelter for fish and aquarium inhabitants. Dimensions: 12"" L x 8.5"" W x 15"" H</p>",https://www.essentialpetproducts.com/Rustic-Castle-Aquarium-Decoration_p_2221.html,http://www.essentialpetproducts.com/assets/images/RRW10.jpg,,,,1,6.00,17.00,14.00,10.00,Aquariums/Aquarium Decorations,,030172027352,38118,7,,,
RRW13,Enchanted Castle Aquarium Decoration,53.24,32.90,,Penn Plax,Penn Plax,"<p>Create an enchanted underwater world of kings and queens with our Enchanted Castle Aquarium Decoration.</p> <p>Provides a peaceful hideaway for your fish while adding beauty and a touch of mystery to your aquarium. This poly-resin, precision crafted, super detailed castle includes several holes for fish to swim through. Our decor is made of fish-safe materials and colors and is ideal for fresh or salt water aquariums. Dimensions: 7"" L x 6"" W x 12"" H</p>",https://www.essentialpetproducts.com/Enchanted-Castle-Aquarium-Decoration_p_2222.html,http://www.essentialpetproducts.com/assets/images/RRW13.jpg,,,,1,4.00,14.00,9.00,8.00,Aquariums/Aquarium Decorations,,030172027383,38118,7,,,
RRW8,Magic Castle Aquarium Decoration,49.45,23.30,,Penn Plax,Penn Plax,"<p>Create an enchanted underwater world of kings and queens, wizards and witches with the Magic Castle Aquarium Ornament.</p> <p>This castle creates a peaceful hideaway for your fish while adding beauty and a touch of mystery to your aquarium. This poly-resin, precision-crafted, super-detailed castle includes several holes for fish to swim in, through and around. Made of fish-safe materials and colors, this aquarium ornament is ideal for fresh or salt water aquariums. 9"" Tall</p>",https://www.essentialpetproducts.com/Magic-Castle-Aquarium-Decoration_p_2219.html,http://www.essentialpetproducts.com/assets/images/RRW8.jpg,,,,1,4.00,11.00,11.00,11.00,Aquariums/Aquarium Decorations,,030172027291,38118,7,,,
RRW9,Dark Castle Aquarium Decoration,69.05,40.14,,Penn Plax,Penn Plax,"<p>The Dark Castle Aquarium Decoration will make a great centerpiece to any aquarium. Decorate your aquarium with the unique and beautiful magical castle.</p> <p>The incredibly detailed castle has a fantastic paint job and provides shelter for fish and aquarium inhabitants. Dimensions 12"" L x 8 5"" W x 15"" H</p>",https://www.essentialpetproducts.com/Dark-Castle-Aquarium-Decoration_p_2220.html,http://www.essentialpetproducts.com/assets/images/RRW9.jpg,,,,1,6.00,17.00,14.00,10.00,Aquariums/Aquarium Decorations,,030172027345,38118,7,,,
